,Estimated_Delay_Minutes
10071,12.543103448275863
10072,8.0
10073,13.382352941176471
10074,11.675675675675677
10075,26.47058823529412
10076,14.735915492957746
10077,14.89655172413793
10078,34.25373134328358
10079,11.3659793814433
10080,15.961538461538462
10081,9.02122641509434
10082,13.86986301369863
10083,10.684357541899441
10084,14.625
10085,22.270408163265305
10086,13.600746268656716
10087,21.78191489361702
10088,11.958041958041958
10089,15.0
10090,18.119469026548675
10091,15.9375
10092,26.875
10093,8.600386100386102
10094,15.733082706766918
10095,15.749999999999998
10096,11.380813953488373
10097,29.90506329113924
10098,18.46698113207547
10099,21.048387096774192
10100,16.463414634146343
10101,14.260563380281692
10102,14.84375
10103,21.3031914893617
10104,17.692307692307693
10105,19.976635514018692
10106,16.830708661417322
10107,9.329268292682926
10108,17.844827586206897
10109,29.22077922077922
10110,14.680851063829788
10111,18.9
10112,12.914201183431954
10113,20.955882352941178
10114,19.84090909090909
10115,19.19724770642202
10116,12.16507177033493
10117,11.423076923076923
10118,16.61214953271028
10119,14.268292682926829
10120,17.03125
10121,24.034090909090907
10122,10.357142857142856
10123,18.101503759398497
10124,18.50467289719626
10125,18.29268292682927
10126,10.408878504672897
10127,19.5
10128,21.40776699029126
10129,15.982758620689655
10130,11.19047619047619
10131,13.695652173913045
10132,10.705645161290324
10133,11.186440677966102
10134,14.632867132867132
10135,10.492227979274611
10136,15.797872340425533
10137,13.289473684210527
10138,17.00787401574803
10139,27.06081081081081
10140,18.426724137931036
10141,15.967741935483872
10142,11.3659793814433
10143,26.52631578947368
10144,13.622448979591837
10145,23.27586206896552
10146,18.970588235294116
10147,25.632911392405067
10148,24.193548387096772
10149,21.804123711340207
10150,9.628378378378379
10151,17.321428571428573
10152,12.327127659574467
10153,14.942748091603054
10154,17.333333333333332
10155,26.456043956043956
10156,15.159574468085106
10157,16.055276381909547
10158,18.51769911504425
10159,18.30223880597015
10160,24.617647058823533
10161,18.65853658536585
10162,16.022727272727273
10163,16.476377952755907
10164,13.16326530612245
10165,16.27659574468085
10166,23.21808510638298
10167,10.0125
10168,13.5
10169,16.830708661417322
10170,15.357142857142858
10171,17.653846153846153
10172,12.841463414634145
10173,17.110778443113773
10174,18.837209302325583
10175,13.846153846153847
10176,23.764044943820224
10177,15.401785714285715
10178,13.019662921348313
10179,19.20731707317073
10180,13.088942307692308
10181,15.215827338129497
10182,28.06179775280899
10183,16.791044776119403
10184,12.65625
10185,18.602362204724407
10186,13.833333333333334
10187,10.248691099476439
10188,15.377697841726619
10189,21.272727272727273
10190,14.112426035502958
10191,14.598214285714286
10192,15.306122448979592
10193,13.23529411764706
10194,12.397959183673468
10195,15.46875
10196,13.0078125
10197,16.52777777777778
10198,14.902597402597403
10199,10.632911392405063
10200,11.296680497925312
10201,10.923236514522822
10202,9.280155642023345
10203,13.997093023255815
10204,20.491071428571427
10205,18.620689655172413
10206,12.387640449438203
10207,19.62406015037594
10208,19.116541353383457
10209,10.799999999999999
10210,18.321428571428573
10211,15.0
10212,20.416666666666668
10213,24.02542372881356
10214,8.9507299270073
10215,15.910714285714286
10216,12.576923076923077
10217,13.28125
10218,19.09090909090909
10219,17.424812030075188
10220,18.30223880597015
10221,16.348920863309353
10222,13.31151832460733
10223,13.794642857142858
10224,18.038793103448274
10225,13.823529411764707
10226,20.80188679245283
10227,22.5
10228,7.888719512195122
10229,19.259999999999998
10230,10.582627118644067
10231,13.324022346368716
10232,9.478346456692913
10233,18.723776223776223
10234,13.960843373493978
10235,15.517241379310345
10236,15.509708737864079
10237,15.053956834532373
10238,17.33606557377049
10239,15.9375
10240,20.7421875
10241,22.905405405405407
10242,12.92817679558011
10243,15.589285714285714
10244,8.25
10245,8.782527881040892
10246,15.797872340425533
10247,10.611353711790393
10248,10.795964125560538
10249,15.093167701863354
10250,14.0625
10251,10.40625
10252,19.54918032786885
10253,13.26086956521739
10254,24.23076923076923
10255,17.483108108108105
10256,19.236641221374047
10257,10.923236514522822
10258,10.40625
10259,19.338842975206614
10260,19.943181818181817
10261,15.0
10262,16.630434782608695
10263,19.236641221374047
10264,18.30223880597015
10265,11.347826086956522
10266,18.13953488372093
10267,15.576923076923077
10268,14.558823529411766
10269,17.254601226993866
10270,13.794642857142858
10271,21.902654867256636
10272,19.0
10273,7.888719512195122
10274,18.40909090909091
10275,11.095890410958903
10276,31.401098901098898
10277,16.323529411764707
10278,11.1144578313253
10279,11.790393013100436
10280,11.91891891891892
10281,13.23529411764706
10282,12.560679611650485
10283,11.199551569506726
10284,15.085227272727272
10285,17.824675324675326
10286,19.3359375
10287,16.265060240963855
10288,23.282608695652176
10289,16.273584905660375
10290,13.596256684491978
10291,10.72340425531915
10292,10.61491935483871
10293,12.272727272727272
10294,11.79611650485437
10295,12.857142857142856
10296,17.205882352941174
10297,17.29591836734694
10298,15.535714285714285
10299,20.23381294964029
10300,19.928571428571427
10301,14.046242774566474
10302,15.56686046511628
10303,16.714285714285715
10304,18.0
10305,21.358695652173914
10306,18.638059701492537
10307,13.316326530612244
10308,9.133663366336634
10309,13.806818181818182
10310,15.174418604651162
10311,19.923664122137406
10312,17.96511627906977
10313,13.075916230366492
10314,15.2720207253886
10315,18.18
10316,18.955479452054796
10317,16.18421052631579
10318,15.394736842105264
10319,13.542654028436019
10320,17.149390243902438
10321,7.183734939759035
10322,16.702453987730063
10323,18.823529411764707
10324,16.637323943661972
10325,10.62992125984252
10326,18.538732394366196
10327,18.367346938775512
10328,13.77336448598131
10329,10.49407114624506
10330,13.695652173913045
10331,20.267175572519083
10332,23.478260869565215
10333,12.616822429906541
10334,18.370253164556964
10335,16.27941176470588
10336,11.96808510638298
10337,19.038461538461537
10338,19.09090909090909
10339,19.215328467153284
10340,18.04945054945055
10341,21.060000000000002
10342,15.60693641618497
10343,21.428571428571427
10344,21.75619834710744
10345,16.161971830985916
10346,23.062499999999996
10347,14.807692307692308
10348,18.30745341614907
10349,14.508196721311476
10350,20.0
10351,18.96694214876033
10352,17.198275862068964
10353,15.0
10354,15.41958041958042
10355,19.11764705882353
10356,20.25
10357,21.06382978723404
10358,22.142857142857142
10359,20.12323943661972
10360,17.727272727272727
10361,15.304568527918782
10362,11.12453531598513
10363,16.74418604651163
10364,20.333333333333332
10365,14.660633484162897
10366,16.973684210526315
10367,11.29151291512915
10368,17.946428571428573
10369,19.72826086956522
10370,11.294117647058822
10371,22.692307692307693
10372,22.5
10373,22.5
10374,20.52364864864865
10375,13.95
10376,15.360576923076923
10377,9.014900662251655
10378,19.759615384615383
10379,16.41581632653061
10380,11.032818532818533
10381,15.378440366972477
10382,11.906614785992218
10383,13.667355371900825
10384,18.40909090909091
10385,20.58139534883721
10386,23.75
10387,20.610687022900763
10388,17.298387096774192
10389,21.33116883116883
10390,7.439516129032258
10391,17.840236686390533
10392,13.928571428571429
10393,20.099999999999998
10394,20.071942446043167
10395,14.748803827751196
10396,13.88755980861244
10397,20.482758620689655
10398,19.78723404255319
10399,14.25339366515837
10400,13.33710407239819
10401,13.880597014925373
10402,17.36413043478261
10403,22.678571428571427
10404,21.1875
10405,18.79573170731707
10406,17.973372781065088
10407,19.64788732394366
10408,11.453068592057763
10409,13.107798165137613
10410,20.39568345323741
10411,14.162946428571429
10412,12.596525096525097
10413,15.875000000000002
10414,20.12323943661972
10415,23.289473684210527
10416,18.870967741935484
10417,15.037688442211055
10418,10.78512396694215
10419,18.380281690140844
10420,22.5
10421,16.47887323943662
10422,17.586206896551726
10423,19.964788732394368
10424,24.414893617021274
10425,18.521341463414632
10426,22.819148936170212
10427,21.306818181818183
10428,14.797297297297298
10429,12.095864661654137
10430,20.071942446043167
10431,20.704787234042552
10432,21.785714285714285
10433,18.773006134969325
10434,11.448763250883392
10435,19.765193370165747
10436,24.69924812030075
10437,12.600000000000001
10438,12.249034749034749
10439,11.916666666666668
10440,26.041666666666668
10441,18.88888888888889
10442,7.027972027972028
10443,11.966292134831459
10444,17.258522727272727
10445,22.024647887323944
10446,18.603351955307264
10447,14.822274881516588
10448,15.28125
10449,25.71428571428571
10450,19.32515337423313
10451,28.783783783783786
10452,13.212765957446807
10453,12.349624060150376
10454,16.040669856459328
10455,14.418367346938776
10456,16.817010309278352
10457,12.444690265486726
10458,15.131004366812228
10459,13.162055335968379
10460,12.460159362549799
10461,22.0
10462,17.104591836734695
10463,17.9126213592233
10464,15.033632286995516
10465,9.616438356164384
10466,16.714285714285715
10467,8.414634146341463
10468,11.25
10469,24.107142857142858
10470,21.696428571428573
10471,17.574626865671643
10472,13.386075949367088
10473,10.916666666666666
10474,13.651685393258427
10475,20.76923076923077
10476,13.223684210526317
10477,13.394941634241246
10478,23.309352517985612
10479,17.625
10480,12.808988764044942
10481,11.804577464788732
10482,14.834070796460178
10483,17.164948453608247
10484,12.683397683397683
10485,12.944015444015443
10486,18.421052631578945
10487,22.810344827586206
10488,16.3125
10489,22.93548387096774
10490,19.653614457831324
10491,17.903225806451612
10492,15.65625
10493,12.724719101123597
10494,26.42857142857143
10495,22.790322580645164
10496,13.326923076923077
10497,14.075342465753424
10498,12.490808823529413
10499,19.16267942583732
10500,22.64423076923077
10501,12.603383458646617
10502,13.986486486486486
10503,15.860655737704919
10504,14.420849420849422
10505,13.359375
10506,23.166666666666668
10507,14.0625
10508,18.0
10509,16.596534653465348
10510,11.035031847133759
10511,13.22080291970803
10512,13.735955056179776
10513,13.035055350553506
10514,24.095744680851066
10515,16.901913875598087
10516,14.0625
10517,14.478260869565217
10518,24.499999999999996
10519,11.178343949044587
10520,13.146067415730336
10521,15.160944206008583
10522,12.845454545454546
10523,10.496134020618557
10524,13.588235294117647
10525,16.73076923076923
10526,18.490099009900987
10527,7.992081447963801
10528,10.086206896551724
10529,18.46698113207547
10530,23.27054794520548
10531,14.542682926829269
10532,20.16393442622951
10533,13.58653846153846
10534,13.90449438202247
10535,14.23828125
10536,16.371951219512194
10537,16.319742489270386
10538,20.025
10539,26.02611940298507
10540,25.575539568345324
10541,21.3031914893617
10542,13.026315789473685
10543,13.709677419354838
10544,18.360849056603772
10545,20.4247572815534
10546,17.442660550458715
10547,9.961832061068703
10548,12.765957446808512
10549,23.93617021276596
10550,14.936170212765957
10551,19.09090909090909
10552,15.172018348623853
10553,11.188186813186814
10554,16.52654867256637
10555,19.365671641791042
10556,23.540462427745663
10557,8.934624697336561
10558,22.751396648044697
10559,11.964285714285714
10560,15.205078125
10561,16.401869158878505
10562,14.73529411764706
10563,9.069767441860465
10564,18.293478260869563
10565,28.3273381294964
10566,17.276785714285715
10567,15.111940298507465
10568,28.125
10569,24.762569832402235
10570,14.853515625
10571,11.346704871060172
10572,15.115830115830116
10573,23.400000000000002
10574,15.823170731707316
10575,19.047029702970296
10576,20.215736040609137
10577,17.035714285714285
10578,14.73021582733813
10579,17.889344262295083
10580,9.673396674584323
10581,17.870813397129186
10582,17.435064935064933
10583,29.67391304347826
10584,15.38265306122449
10585,17.243852459016395
10586,22.144736842105264
10587,11.85897435897436
10588,7.678571428571429
10589,9.620327102803738
10590,20.543478260869563
10591,17.887029288702927
10592,12.272727272727272
10593,22.879213483146067
10594,20.336538461538463
10595,19.51171875
10596,28.679577464788736
10597,16.57442748091603
10598,12.41150442477876
10599,18.31858407079646
10600,16.435546875
10601,14.391233766233766
10602,16.919291338582678
10603,17.5609756097561
10604,21.274752475247524
10605,12.229729729729728
10606,16.058467741935484
10607,10.643382352941176
10608,14.210526315789473
10609,12.234748010610078
10610,19.795673076923077
10611,17.4163179916318
10612,13.714887640449438
10613,22.395833333333332
10614,17.617021276595747
10615,8.96103896103896
10616,22.390243902439025
10617,13.959854014598541
10618,8.712765957446809
10619,19.865853658536587
10620,9.686098654708521
10621,11.933701657458563
10622,14.662162162162161
10623,13.753709198813057
10624,9.987804878048781
10625,19.41532258064516
10626,12.295081967213116
10627,10.556872037914692
10628,17.617021276595747
10629,10.83904109589041
10630,11.501240694789082
10631,21.016483516483518
10632,18.072289156626507
10633,17.075098814229246
10634,19.506437768240342
10635,23.168316831683168
10636,11.360837438423646
10637,19.21875
10638,19.143145161290324
10639,7.879061371841154
10640,18.57883817427386
10641,15.779220779220779
10642,15.838368580060424
10643,14.527027027027026
10644,15.773195876288659
10645,19.316037735849058
10646,21.02112676056338
10647,14.827868852459018
10648,15.711864406779661
10649,9.363057324840765
10650,11.304611650485437
10651,8.056586270871986
10652,12.106299212598426
10653,12.756410256410255
10654,15.522151898734178
10655,11.507633587786259
10656,12.717391304347824
10657,19.014084507042252
10658,16.726973684210527
10659,11.908536585365855
10660,17.393617021276597
10661,23.502475247524753
10662,15.946601941747574
10663,21.700507614213198
10664,22.5
10665,13.83245382585752
10666,13.511749347258485
10667,16.21551724137931
10668,14.409448818897639
10669,23.993362831858406
10670,12.263279445727482
10671,15.897435897435896
10672,16.428571428571427
10673,10.968109339407745
10674,11.81384248210024
10675,22.1
10676,12.933070866141732
10677,9.38976377952756
10678,12.136038186157517
10679,13.953488372093023
10680,14.173728813559322
10681,9.482758620689655
10682,11.855381165919281
10683,20.25
10684,16.09223300970874
10685,11.493975903614459
10686,13.273809523809526
10687,16.92419825072886
10688,11.041666666666668
10689,12.97648514851485
10690,17.673267326732674
10691,12.617866004962778
10692,22.391826923076923
10693,14.555412371134022
10694,24.760765550239235
10695,23.890449438202246
10696,14.8828125
10697,15.576923076923077
10698,11.6
10699,9.294392523364486
10700,9.717898832684826
10701,17.54111842105263
10702,15.557142857142857
10703,16.610294117647058
10704,12.34513274336283
10705,12.336814621409921
10706,13.455882352941176
10707,23.135080645161292
10708,14.192307692307692
10709,16.875
10710,19.71571906354515
10711,13.84204275534442
10712,16.52654867256637
10713,20.073529411764707
10714,14.12531017369727
10715,13.16546762589928
10716,16.82825484764543
10717,15.397727272727273
10718,10.490115321252059
10719,10.751845018450185
10720,23.53846153846154
10721,14.770992366412214
10722,14.44510739856802
10723,13.3
10724,22.98283261802575
10725,18.620689655172413
10726,20.06118881118881
10727,9.037190082644628
10728,15.662983425414364
10729,22.5
10730,15.222222222222223
10731,18.685344827586206
10732,16.655844155844157
10733,22.32824427480916
10734,19.421824104234528
10735,16.071428571428573
10736,12.045889101338432
10737,15.108695652173912
10738,16.425
10739,15.6203007518797
10740,13.309151785714285
10741,12.838235294117647
10742,23.10606060606061
10743,21.4878892733564
10744,16.831619537275063
10745,16.682058047493403
10746,17.570876288659793
10747,25.479094076655052
10748,8.40941512125535
10749,15.850923482849606
10750,14.453961456102784
10751,9.5297699594046
10752,11.119186046511627
10753,17.00381679389313
10754,15.0
10755,18.8860103626943
10756,13.224852071005918
10757,16.05
10758,20.807799442896936
10759,16.23608017817372
10760,16.836027713625867
10761,10.945945945945947
10762,13.839622641509433
10763,13.517441860465116
10764,18.72093023255814
10765,14.668269230769232
10766,15.311909262759924
10767,16.303611738148984
10768,19.85625
10769,23.02325581395349
10770,16.724137931034484
10771,14.1636690647482
10772,22.185754189944134
10773,22.239884393063583
10774,20.163043478260867
10775,12.366666666666665
10776,10.090361445783133
10777,19.094036697247706
10778,20.897097625329817
10779,21.02905569007264
10780,23.223860589812332
10781,12.421580928481808
10782,14.345864661654137
10783,12.876304023845007
10784,14.045857988165679
10785,10.62267657992565
10786,12.28180473372781
10787,18.908653846153847
10788,13.78048780487805
10789,13.70575221238938
10790,12.11950059453032
10791,13.38526912181303
10792,12.713286713286715
10793,14.39245810055866
10794,11.616405307599518
10795,14.046610169491524
10796,15.169971671388103
10797,13.81217277486911
10798,11.378424657534246
10799,14.454747774480714
10800,16.598360655737707
10801,14.61864406779661
10802,13.997975708502024
10803,12.565940366972477
10804,13.662790697674419
10805,12.653225806451614
10806,13.835900473933648
10807,15.455097087378642
10808,14.501748251748252
10809,13.510895883777241
10810,18.42760180995475
10811,13.82762312633833
10812,21.31578947368421
10813,15.035545023696683
10814,20.524390243902438
10815,21.376651982378853
10816,18.67080745341615
10817,19.318513119533527
10818,18.63240418118467
10819,17.40408415841584
10820,17.024913093858633
10821,17.450581395348838
10822,0.0
10823,0.0
10824,0.0
10825,0.0
10826,0.0
10827,0.0
10828,0.8333333333333333
10829,2.0454545454545454
10830,0.0
10831,0.9782608695652174
10832,0.0
10833,0.0
10834,0.0
10835,0.0
10836,1.3235294117647058
10837,0.0
10838,0.0
10839,22.5
10840,0.75
10841,3.0
10842,1.7307692307692308
10843,0.0
10844,0.0
10845,1.875
10846,0.0
10847,15.0
10848,0.0
10849,0.0
10850,0.0
10851,0.0
10852,2.8125
10853,0.0
10854,0.0
10855,7.5
10856,0.0
10857,5.294117647058823
10858,0.7258064516129032
10859,0.0
10860,0.0
10861,0.0
10862,0.0
10863,0.0
10864,1.125
10865,2.3684210526315788
10866,0.0
10867,0.0
10868,0.0
10869,4.5
10870,0.0
10871,7.5
10872,0.0
10873,4.090909090909091
10874,0.0
10875,7.5
10876,0.0
10877,0.0
10878,9.0
10879,0.0
10880,0.0
10881,2.8125
10882,5.625
10883,0.0
10884,0.0
10885,0.0
10886,3.75
10887,0.0
10888,0.0
10889,0.8653846153846154
10890,3.214285714285714
10891,2.0454545454545454
10892,0.0
10893,0.0
10894,5.625
10895,0.0
10896,0.0
10897,2.6470588235294117
10898,0.0
10899,0.0
10900,45.0
10901,45.0
10902,45.0
10903,1.2000000000000002
10904,2.1774193548387095
10905,1.6666666666666665
10906,0.8035714285714285
10907,1.3636363636363638
10908,3.103448275862069
10909,0.8653846153846154
10910,1.2053571428571428
10911,6.75
10912,0.5487804878048781
10913,1.5517241379310345
10914,3.4615384615384617
10915,1.3636363636363638
10916,2.0454545454545454
10917,1.607142857142857
10918,1.1842105263157894
10919,4.5
10920,2.109375
10921,1.3235294117647058
10922,1.3636363636363638
10923,4.5
10924,3.4615384615384617
10925,0.9782608695652174
10926,2.6470588235294117
10927,1.8
10928,1.5
10929,1.607142857142857
10930,1.8
10931,0.9782608695652174
10932,1.4516129032258065
10933,1.3235294117647058
10934,22.5
10935,11.25
10936,2.5
10937,6.136363636363636
10938,6.5625
10939,4.5
10940,2.8125
10941,1.4516129032258065
10942,3.75
10943,3.75
10944,2.25
10945,5.1923076923076925
10946,1.875
10947,15.0
10948,15.0
10949,45.0
10950,7.5
10951,9.0
10952,15.0
10953,1.1538461538461537
10954,2.3684210526315788
10955,0.9574468085106382
10956,1.0975609756097562
10957,5.625
10958,3.0
10959,3.9130434782608696
10960,3.0
10961,2.25
10962,15.0
10963,7.826086956521739
10964,1.6666666666666665
10965,2.5
10966,1.7307692307692308
10967,1.467391304347826
10968,2.0454545454545454
10969,5.625
10970,13.5
10971,8.653846153846155
10972,3.75
10973,8.653846153846155
10974,3.4615384615384617
10975,3.214285714285714
10976,1.7307692307692308
10977,1.9565217391304348
10978,1.1842105263157894
10979,2.4456521739130435
10980,2.6470588235294117
10981,6.428571428571428
10982,2.25
10983,6.5625
10984,3.552631578947368
10985,5.0
10986,9.0
10987,9.0
10988,11.25
10989,1.534090909090909
10990,1.4516129032258065
10991,1.4516129032258065
10992,45.0
10993,1.875
10994,45.0
10995,10.0
10996,7.5
10997,4.5
10998,3.4615384615384617
10999,3.4615384615384617
11000,6.5625
11001,1.1842105263157894
11002,2.8125
11003,4.5
11004,22.5
11005,2.3684210526315788
11006,5.294117647058823
11007,6.61764705882353
11008,3.4615384615384617
11009,2.1774193548387095
11010,8.4375
11011,1.875
11012,3.75
11013,5.1923076923076925
11014,1.40625
11015,4.891304347826087
11016,12.857142857142856
11017,3.75
11018,6.428571428571428
11019,5.0
11020,3.4615384615384617
11021,11.25
11022,13.5
11023,9.642857142857142
11024,11.25
11025,3.214285714285714
11026,8.653846153846155
11027,6.428571428571428
11028,1.8
11029,2.142857142857143
11030,2.6470588235294117
11031,3.375
11032,45.0
11033,3.4615384615384617
11034,45.0
11035,6.428571428571428
11036,5.625
11037,2.25
11038,2.25
11039,1.1842105263157894
11040,2.3684210526315788
11041,11.25
11042,3.068181818181818
11043,3.214285714285714
11044,5.431034482758621
11045,2.9605263157894735
11046,0.8411214953271028
11047,3.0
11048,9.0
11049,3.333333333333333
11050,8.653846153846155
11051,6.75
11052,2.25
11053,2.2058823529411766
11054,5.625
11055,2.884615384615384
11056,8.181818181818182
11057,1.8442622950819672
11058,2.3076923076923075
11059,3.515625
11060,2.903225806451613
11061,10.227272727272727
11062,5.0
11063,2.6470588235294117
11064,2.2058823529411766
11065,3.214285714285714
11066,2.0454545454545454
11067,1.1065573770491803
11068,6.428571428571428
11069,2.903225806451613
11070,3.9130434782608696
11071,4.821428571428571
11072,6.0
11073,6.0
11074,3.333333333333333
11075,4.256756756756757
11076,3.552631578947368
11077,5.921052631578947
11078,0.8093525179856115
11079,4.017857142857143
11080,9.0
11081,8.4375
11082,4.5
11083,2.8125
11084,3.214285714285714
11085,2.25
11086,3.4615384615384617
11087,27.0
11088,8.4375
11089,45.0
11090,5.625
11091,5.921052631578947
11092,30.0
11093,11.25
11094,7.983870967741936
11095,5.625
11096,2.934782608695652
11097,3.75
11098,30.0
11099,3.75
11100,5.625
11101,12.115384615384615
11102,4.21875
11103,37.5
11104,2.5961538461538463
11105,3.9130434782608696
11106,6.61764705882353
11107,8.653846153846155
11108,8.653846153846155
11109,5.625
11110,5.833333333333333
11111,3.629032258064516
11112,5.625
11113,2.4324324324324325
11114,2.1226415094339623
11115,3.9705882352941178
11116,5.294117647058823
11117,6.25
11118,18.75
11119,6.61764705882353
11120,11.25
11121,8.4375
11122,10.833333333333332
11123,7.5
11124,4.21875
11125,3.75
11126,3.333333333333333
11127,2.6470588235294117
11128,8.4375
11129,18.0
11130,2.7272727272727275
11131,3.0
11132,3.75
11133,3.75
11134,12.5
11135,45.0
11136,30.0
11137,45.0
11138,10.0
11139,5.625
11140,6.25
11141,2.5961538461538463
11142,11.25
11143,6.0576923076923075
11144,30.0
11145,12.5
11146,6.923076923076923
11147,2.25
11148,3.214285714285714
11149,4.166666666666666
11150,4.5
11151,7.258064516129032
11152,4.3269230769230775
11153,28.125
11154,22.5
11155,22.5
11156,2.3076923076923075
11157,7.03125
11158,18.0
11159,11.25
11160,22.5
11161,12.857142857142856
11162,2.8125
11163,2.903225806451613
11164,6.428571428571428
11165,5.294117647058823
11166,18.75
11167,3.103448275862069
11168,12.5
11169,10.0
11170,3.0
11171,3.4615384615384617
11172,6.428571428571428
11173,6.428571428571428
11174,3.9130434782608696
11175,5.1923076923076925
11176,4.655172413793103
11177,3.308823529411765
11178,10.227272727272727
11179,3.515625
11180,6.25
11181,30.0
11182,30.0
11183,5.0
11184,6.923076923076923
11185,10.384615384615385
11186,16.875
11187,18.40909090909091
11188,6.75
11189,3.351063829787234
11190,6.0
11191,7.03125
11192,6.0
11193,8.181818181818182
11194,6.136363636363636
11195,30.0
11196,3.4615384615384617
11197,30.0
11198,2.5
11199,3.75
11200,3.552631578947368
11201,2.3076923076923075
11202,8.035714285714286
11203,2.9605263157894735
11204,6.136363636363636
11205,3.75
11206,6.923076923076923
11207,6.923076923076923
11208,30.0
11209,12.5
11210,30.0
11211,6.5131578947368425
11212,5.625
11213,2.0
11214,2.25
11215,2.0454545454545454
11216,3.351063829787234
11217,4.21875
11218,3.292682926829268
11219,2.6999999999999997
11220,2.2058823529411766
11221,3.308823529411765
11222,3.629032258064516
11223,4.21875
11224,1.875
11225,1.9687499999999998
11226,11.25
11227,6.5625
11228,5.080645161290322
11229,2.3507462686567164
11230,2.0089285714285716
11231,1.607142857142857
11232,2.6999999999999997
11233,1.6875
11234,2.9605263157894735
11235,4.63235294117647
11236,5.1923076923076925
11237,3.040540540540541
11238,4.63235294117647
11239,2.25
11240,7.9411764705882355
11241,3.0288461538461537
11242,5.625
11243,1.8442622950819672
11244,3.75
11245,3.75
11246,18.40909090909091
11247,5.625
11248,4.090909090909091
11249,10.0
11250,10.5
11251,5.625
11252,1.5625
11253,2.903225806451613
11254,6.847826086956522
11255,10.125
11256,5.625
11257,3.423913043478261
11258,1.8
11259,5.625
11260,1.2162162162162162
11261,2.8125
11262,4.166666666666666
11263,1.3636363636363638
11264,1.8
11265,5.0
11266,4.821428571428571
11267,10.588235294117647
11268,4.5
11269,8.181818181818182
11270,5.113636363636363
11271,6.923076923076923
11272,5.1923076923076925
11273,7.5
11274,6.0576923076923075
11275,6.25
11276,4.5
11277,12.5
11278,6.666666666666666
11279,4.090909090909091
11280,3.75
11281,6.61764705882353
11282,22.5
11283,18.75
11284,2.4545454545454546
11285,6.75
11286,7.03125
11287,5.1923076923076925
11288,6.923076923076923
11289,2.9605263157894735
11290,7.105263157894736
11291,4.090909090909091
11292,11.25
11293,13.846153846153847
11294,33.75
11295,19.6875
11296,27.0
11297,4.787234042553192
11298,33.75
11299,4.5
11300,45.0
11301,22.5
11302,10.5
11303,20.0
11304,6.300000000000001
11305,5.3999999999999995
11306,11.25
11307,3.75
11308,3.0
11309,7.159090909090909
11310,4.354838709677419
11311,27.0
11312,6.0
11313,45.0
11314,6.75
11315,9.0
11316,12.5
11317,14.0625
11318,4.5
11319,10.384615384615385
11320,9.84375
11321,10.657894736842104
11322,12.272727272727272
11323,27.0
11324,27.0
11325,7.105263157894736
11326,27.0
11327,31.499999999999996
11328,5.294117647058823
11329,5.806451612903226
11330,8.4375
11331,16.875
11332,19.285714285714285
11333,16.363636363636363
11334,9.375
11335,9.26470588235294
11336,11.25
11337,11.911764705882353
11338,22.5
11339,5.142857142857142
11340,9.642857142857142
11341,11.25
11342,5.806451612903226
11343,3.5795454545454546
11344,7.105263157894736
11345,16.875
11346,7.5
11347,11.25
11348,19.6875
11349,3.629032258064516
11350,10.384615384615385
11351,5.25
11352,5.1923076923076925
11353,9.0
11354,5.1923076923076925
11355,7.5
11356,4.038461538461538
11357,9.375
11358,16.363636363636363
11359,12.272727272727272
11360,7.5
11361,11.25
11362,7.5
11363,8.653846153846155
11364,11.25
11365,9.84375
11366,8.4375
11367,3.214285714285714
11368,2.8125
11369,5.3999999999999995
11370,11.25
11371,5.431034482758621
11372,11.25
11373,9.0
11374,9.375
11375,8.653846153846155
11376,10.384615384615385
11377,8.289473684210526
11378,8.4375
11379,4.354838709677419
11380,9.26470588235294
11381,13.5
11382,13.5
11383,13.5
11384,12.857142857142856
11385,7.874999999999999
11386,10.384615384615385
11387,10.227272727272727
11388,12.272727272727272
11389,12.115384615384615
11390,3.3445945945945947
11391,4.285714285714286
11392,5.625
11393,2.25
11394,3.75
11395,4.256756756756757
11396,10.714285714285714
11397,4.285714285714286
11398,7.2
11399,7.2
11400,4.285714285714286
11401,2.9779411764705883
11402,5.294117647058823
11403,2.4545454545454546
11404,1.9148936170212765
11405,4.05
11406,3.6734693877551017
11407,3.214285714285714
11408,2.848101265822785
11409,4.194915254237288
11410,9.519230769230768
11411,3.4615384615384617
11412,6.75
11413,10.384615384615385
11414,2.9779411764705883
11415,3.894230769230769
11416,9.84375
11417,16.5
11418,16.875
11419,7.874999999999999
11420,2.288135593220339
11421,3.552631578947368
11422,5.625
11423,1.875
11424,2.884615384615384
11425,6.923076923076923
11426,7.5
11427,2.903225806451613
11428,6.0576923076923075
11429,6.300000000000001
11430,3.068181818181818
11431,4.7727272727272725
11432,6.428571428571428
11433,11.842105263157894
11434,10.588235294117647
11435,4.419642857142857
11436,15.0
11437,10.657894736842104
11438,16.875
11439,5.625
11440,6.75
11441,4.308510638297872
11442,11.911764705882353
11443,22.5
11444,16.57894736842105
11445,20.17241379310345
11446,6.428571428571428
11447,5.625
11448,7.5
11449,4.891304347826087
11450,7.5
11451,10.588235294117647
11452,16.25
11453,3.829787234042553
11454,22.5
11455,9.9
11456,6.0576923076923075
11457,11.842105263157894
11458,9.84375
11459,11.25
11460,10.384615384615385
11461,4.375
11462,4.256756756756757
11463,6.0
11464,11.739130434782608
11465,9.75
11466,12.115384615384615
11467,15.0
11468,9.868421052631579
11469,13.125
